"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"281","LCLC97TM1","lung",15.07,0,0
"282","LI7","liver",15.885,0,0
"283","LK2","lung",13.71,1,0
"284","LMSU","stomach",15,0,0
"285","LN18","central_nervous_system",15,0,0
"286","LN229","central_nervous_system",15,0,0
"287","LNCAPCLONEFGC","prostate",15,0,0
"288","LOUNH91","lung",14.514,1,0
"289","LOVO","large_intestine",15.477,0,0
"290","LOXIMVI","skin",15.537,0,0
"292","LS1034","large_intestine",14.89,0,0
"293","LS123","large_intestine",15,0,0
"294","LS180","large_intestine",14.641,0,0
"295","LS411N","large_intestine",15,0,0
"296","LS513","large_intestine",16.141,0,1
"297","LU99","lung",14.627,0,0
"298","LXF289","lung",14.308,1,0
"299","M059K","central_nervous_system",15,0,0
"300","MALME3M","skin",14.889,0,0
"301","MCAS","ovary",14.638,0,0
"302","MCF7","breast",13.625,1,0
"303","MDAMB157","breast",16.16,0,1
"304","MDAMB231","breast",14.744,0,0
"305","MDAMB361","breast",18.358,0,1
"306","MDAMB435S","skin",14.874,0,0
"307","MDAMB468","breast",15.106,0,0
"308","MDST8","large_intestine",15.267,0,0
"309","MELHO","skin",14.926,0,0
"310","MELJUSO","skin",14.554,0,0
"311","MESSA","soft_tissue",14.732,0,0
"312","MEWO","skin",14.717,0,0
"313","MFE296","endometrium",15,0,0
"314","MFE319","endometrium",13.894,1,0
"315","MG63","bone",16.168,0,1
"316","MHHES1","bone",15,0,0
"317","MIAPACA2","pancreas",15.031,0,0
"318","MKN1","stomach",14.931,0,0
"319","MKN45","stomach",14.692,0,0
"320","MKN7","stomach",17.93,0,1
"321","MKN74","stomach",16.181,0,1
"323","ML1","thyroid",9.2668,1,0
"324","MORCPR","lung",13.724,1,0
"325","MPP89","pleura",15,0,0
"326","NB1","autonomic_ganglia",14.894,0,0
"327","NCCSTCK140","stomach",14.153,1,0
"328","NCIH1105","lung",14.973,0,0
"329","NCIH1155","lung",15.612,0,0
"330","NCIH1184","lung",12.505,1,0
"331","NCIH1299","lung",14.839,0,0
"333","NCIH1339","lung",16.421,0,1
"334","NCIH1341","lung",17.935,0,1
"335","NCIH1355","lung",14.248,1,0
"336","NCIH1373","lung",14.792,0,0
"337","NCIH1395","lung",17.104,0,1
"338","NCIH1435","lung",13.104,1,0
"339","NCIH146","lung",17.811,0,1
"340","NCIH1563","lung",16.241,0,1
"341","NCIH1568","lung",17.556,0,1
"342","NCIH1573","lung",14.982,0,0
"343","NCIH1581","lung",15.231,0,0
"344","NCIH1650","lung",14.992,0,0
"345","NCIH1651","lung",17.341,0,1
"346","NCIH1666","lung",13.931,1,0
"347","NCIH1703","lung",16.122,0,1
"348","NCIH1734","lung",17.376,0,1
"349","NCIH1755","lung",14.812,0,0
"350","NCIH1792","lung",15.118,0,0
"351","NCIH1793","lung",16.111,0,0
"352","NCIH1838","lung",16.114,0,1
"353","NCIH1869","lung",16.7815,0,1
"355","NCIH1915","lung",15.17,0,0
"356","NCIH1944","lung",17.11,0,1
"357","NCIH196","lung",14.866,0,0
"358","NCIH1975","lung",16,0,0
"359","NCIH2009","lung",15,0,0
"360","NCIH2023","lung",14.506,1,0
"361","NCIH2030","lung",14.677,0,0
"362","NCIH2052","pleura",14.792,0,0
"363","NCIH2081","lung",17.425,0,1
"364","NCIH2085","lung",14.938,0,0
"365","NCIH2087","lung",13.829,1,0
"366","NCIH2106","lung",15.767,0,0
"367","NCIH211","lung",16.231,0,1
"368","NCIH2110","lung",16.867,0,1
"369","NCIH2122","lung",14.413,1,0
"370","NCIH2126","lung",14.9,0,0
"371","NCIH2170","lung",15.619,0,0
"372","NCIH2171","lung",16.42,0,1
"373","NCIH2228","lung",13.154,1,0
"374","NCIH226","lung",12.002,1,0
"375","NCIH2291","lung",15.582,0,0
"376","NCIH23","lung",15,0,0
"377","NCIH2342","lung",17.174,0,1
"378","NCIH2405","lung",14.902,0,0
"379","NCIH2444","lung",10.866,1,0
"380","NCIH2452","pleura",13.408,1,0
"381","NCIH28","pleura",15.894,0,0
"382","NCIH322","lung",15.136,0,0
"383","NCIH358","lung",14.334,1,0
"384","NCIH446","lung",15,0,0
"385","NCIH460","lung",14.5265,1,0
"387","NCIH508","large_intestine",14.372,1,0
"388","NCIH520","lung",15.2445,0,0
"390","NCIH526","lung",15.435,0,0
"391","NCIH647","lung",15,0,0
"392","NCIH650","lung",14.695,0,0
"393","NCIH661","lung",13.746,1,0
"394","NCIH69","lung",17.32,0,1
"395","NCIH716","large_intestine",17.83,0,1
"396","NCIH747","large_intestine",15.748,0,0
"397","NCIH838","lung",15,0,0
"398","NCIH841","lung",14.741,0,0
"399","NCIN87","stomach",14.56,0,0
"400","NH6","autonomic_ganglia",16.27,0,1
"401","NMCG1","central_nervous_system",17.068,0,1
"402","NUGC3","stomach",15.735,0,0
"403","NUGC4","stomach",14.35,1,0
"404","OAW28","ovary",15.8295,0,0
"406","OAW42","ovary",14.648,0,0
"407","OC314","ovary",15.086,0,0
