"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"628",1299061,"STS-0421","soft_tissue","soft_tissue_other",-3.0232753,1
"629",1299062,"SW1271","lung_SCLC","lung_small_cell_carcinoma",-4.0637623,1
"630",1299064,"T-T","aero_dig_tract","oesophagus",-5.16650941,1
"631",1299070,"TOV-112D","urogenital_system","ovary",-6.00418423,1
"632",1299075,"VCaP","urogenital_system","prostate",-2.55304447,1
"633",1299078,"WM1552C","skin","melanoma",-2.18899609,1
"634",1299080,"WM35","skin","melanoma",-5.66058764,1
"635",1299081,"WM793B","skin","melanoma",-4.904435,1
"636",1303900,"HCC1500","breast","breast",-3.40425937,1
"637",1303912,"CHSA8926","bone","chondrosarcoma",-1.01036782,1
"638",1322213,"COR-L321","lung","Lung_other",-2.58483748,1
"639",1322224,"HSC-39","digestive_system","stomach",-1.91703719,1
"640",1330941,"MDA-MB-330","breast","breast",-0.75635254,1
"641",1330964,"NCI-H1341","lung_SCLC","lung_small_cell_carcinoma",-5.17072004,1
"642",1330972,"NCI-H1876","lung_SCLC","lung_small_cell_carcinoma",-8.36432308,0
"643",1330993,"PWR-1E","urogenital_system","prostate",-6.40149068,1
"644",1479987,"DOV13","urogenital_system","ovary",-5.28780384,1
"645",1479988,"Hey","urogenital_system","ovary",-5.78944554,1
"646",1479995,"JHOS-2","urogenital_system","ovary",-5.9939785,1
"647",1480358,"JHOS-3","urogenital_system","ovary",-2.01620193,1
"648",1480359,"JHOS-4","urogenital_system","ovary",-2.06636369,1
"649",1480360,"OV-7","urogenital_system","ovary",-4.06031252,1
"650",1480361,"OV-17R","urogenital_system","ovary",-1.38828686,1
"651",1480362,"OV-56","urogenital_system","ovary",-5.51310751,1
"652",1480364,"OVCA420","urogenital_system","ovary",-1.62598497,1
"653",1480371,"OVK-18","urogenital_system","ovary",-6.10113955,1
"654",1480372,"PEO1","urogenital_system","ovary",-5.3884768,1
"655",1480374,"UWB1.289","urogenital_system","ovary",-3.85399043,1
"656",1503361,"FLO-1","aero_dig_tract","oesophagus",-2.80237371,1
"657",1503362,"OACp4C","aero_dig_tract","oesophagus",-3.73383519,1
"658",1503363,"OACM5-1","aero_dig_tract","oesophagus",-1.34158967,1
"659",1503364,"SK-GT-2","digestive_system","stomach",-3.27320183,1
"660",1503365,"SK-GT-4","aero_dig_tract","oesophagus",-1.84879519,1
"661",1503366,"ESO26","aero_dig_tract","oesophagus",-4.45518779,1
"662",1503367,"ESO51","aero_dig_tract","oesophagus",-3.53773614,1
"663",1503368,"KYAE-1","aero_dig_tract","oesophagus",-1.85675442,1
"664",1503369,"EMC-BAC-1","lung_NSCLC","lung_NSCLC_adenocarcinoma",-5.05476689,1
