"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"267",907058,"HMV-II","skin","melanoma",3.11959838,1
"268",907059,"HN","aero_dig_tract","head and neck",-1.26081987,1
"269",907060,"HOS","bone","osteosarcoma",-0.19891314,1
"270",907061,"HSC-3","aero_dig_tract","head and neck",-1.92775477,0
"271",907064,"HT-1080","soft_tissue","fibrosarcoma",-1.25102566,1
"272",907065,"HT-1197","urogenital_system","Bladder",1.01080504,1
"273",907066,"HT-1376","urogenital_system","Bladder",3.78402098,1
"274",907067,"HT-144","skin","melanoma",0.8209385,1
"275",907068,"HT-3","urogenital_system","cervix",-0.3892254,1
"276",907069,"HuCCT1","digestive_system","biliary_tract",1.16926912,1
"277",907071,"HuH-7","digestive_system","liver",0.77322445,1
"278",907072,"HuO9","bone","osteosarcoma",3.13783421,1
"279",907073,"HUTU-80","digestive_system","digestive_system_other",-1.2793966,1
"280",907169,"IGR-1","skin","melanoma",3.03336425,1
"281",907170,"IMR-5","neuroblastoma","neuroblastoma",-1.71469002,0
"282",907171,"IPC-298","skin","melanoma",1.60255242,1
"283",907172,"IST-MEL1","skin","melanoma",-0.04180637,1
"284",907173,"IST-MES1","lung","mesothelioma",0.96654485,1
"285",907175,"JAR","urogenital_system","urogenital_system_other",1.06383928,1
"286",907176,"JEG-3","urogenital_system","urogenital_system_other",-0.26717453,1
"287",907271,"KALS-1","nervous_system","glioma",3.7073057,1
"288",907276,"KATOIII","digestive_system","stomach",5.26202687,1
"289",907279,"KINGS-1","nervous_system","glioma",3.59921252,1
"290",907282,"KNS-42","nervous_system","glioma",4.57352604,1
"291",907285,"HuP-T3","pancreas","pancreas",2.61455775,1
"292",907286,"HuP-T4","pancreas","pancreas",0.77645137,1
"293",907287,"HT55","large_intestine","large_intestine",5.34258314,1
"294",907289,"HT-115","large_intestine","large_intestine",3.53294343,1
"295",907290,"H-EMC-SS","bone","chondrosarcoma",1.85659259,1
"296",907291,"GP5d","large_intestine","large_intestine",3.7188747,1
"297",907295,"DMS-53","lung_SCLC","lung_small_cell_carcinoma",3.69110715,1
"298",907298,"G-402","soft_tissue","soft_tissue_other",-0.53768688,1
"299",907299,"G-401","kidney","kidney",-2.11904746,0
"300",907312,"KU-19-19","urogenital_system","Bladder",-1.09852895,1
"301",907313,"KS-1","nervous_system","glioma",0.81689871,1
"302",907314,"KP-N-YN","neuroblastoma","neuroblastoma",3.16456827,1
"303",907317,"KYSE-150","aero_dig_tract","oesophagus",2.81409302,1
"304",907318,"KYSE-180","aero_dig_tract","oesophagus",0.7917698,1
"305",907319,"KYSE-270","aero_dig_tract","oesophagus",1.13733783,1
"306",907321,"KYSE-510","aero_dig_tract","oesophagus",-0.88645213,1
"307",907786,"LC-2-ad","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.95492663,1
"308",907788,"LNCaP-Clone-FGC","urogenital_system","prostate",2.62186607,1
"309",907790,"LoVo","large_intestine","large_intestine",0.79948681,1
"310",907792,"LS-123","large_intestine","large_intestine",4.6789459,1
"311",907794,"LS-411N","large_intestine","large_intestine",2.94085873,1
"312",907795,"LS-513","large_intestine","large_intestine",1.81957679,1
"313",907796,"LU-99A","lung_NSCLC","lung_NSCLC_large cell",-2.48733311,0
"314",908121,"MDA-MB-361","breast","breast",5.30455194,1
"315",908122,"MDA-MB-453","breast","breast",4.83606472,1
"316",908123,"MDA-MB-468","breast","breast",1.37996074,1
"317",908124,"MEL-HO","skin","melanoma",2.86489174,1
"318",908125,"MEL-JUSO","skin","melanoma",0.92849436,1
"319",908127,"MES-SA","urogenital_system","uterus",0.84651356,1
"320",908128,"Mewo","skin","melanoma",1.19903492,1
"321",908129,"MFE-280","urogenital_system","endometrium",5.63120913,1
"322",908130,"MFE-296","urogenital_system","endometrium",0.7287032,1
"323",908131,"MG-63","bone","osteosarcoma",2.207065,1
"324",908138,"MKN1","digestive_system","stomach",2.37674063,1
"325",908139,"MKN28","digestive_system","stomach",1.57483532,1
"326",908144,"MOG-G-CCM","nervous_system","glioma",4.01061087,1
"327",908145,"MOG-G-UVW","nervous_system","glioma",-1.89005663,0
"328",908150,"MPP-89","lung","mesothelioma",4.4862663,1
"329",908151,"MRK-nu-1","breast","breast",3.96600725,1
"330",908152,"MSTO-211H","lung","mesothelioma",-0.85443443,1
"331",908440,"NB69","neuroblastoma","neuroblastoma",-1.44566473,1
"332",908443,"NCI-H520","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",4.83220951,1
"333",908444,"NCI-SNU-1","digestive_system","stomach",4.43182404,1
"334",908445,"NCI-SNU-5","digestive_system","stomach",3.01168542,1
"335",908446,"NCI-SNU-16","digestive_system","stomach",4.05910536,1
"336",908447,"NH-12","neuroblastoma","neuroblastoma",0.36623882,1
"337",908449,"NMC-G1","nervous_system","glioma",-1.63176071,0
"338",908450,"no-11","nervous_system","glioma",3.11785233,1
"339",908452,"no-10","nervous_system","glioma",3.71410652,1
"340",908454,"NTERA-2 cl.D1","urogenital_system","testis",-2.53440488,0
"341",908455,"NUGC-3","digestive_system","stomach",0.00792502,1
"342",908457,"NCI-H747","large_intestine","large_intestine",1.98932216,1
"343",908458,"NCI-H716","large_intestine","large_intestine",4.70893471,1
"344",908459,"NCI-H596","lung_NSCLC","lung_NSCLC_adenocarcinoma",2.89154869,1
"345",908460,"NCI-H441","lung_NSCLC","lung_NSCLC_adenocarcinoma",3.63233269,1
"346",908461,"NCI-N87","digestive_system","stomach",4.13671778,1
"347",908462,"NCI-H2452","lung","mesothelioma",1.11564339,1
"348",908463,"NCI-H1793","lung_NSCLC","lung_NSCLC_adenocarcinoma",4.13842309,1
"349",908465,"NCI-H358","lung_NSCLC","lung_NSCLC_adenocarcinoma",3.7941509,1
"350",908467,"NCI-H1155","lung_NSCLC","lung_NSCLC_large cell",3.34500968,1
"351",908468,"NCI-H1105","lung_SCLC","lung_small_cell_carcinoma",3.59397556,1
"352",908469,"NCI-H1436","lung_SCLC","lung_small_cell_carcinoma",4.9982486,1
"353",908470,"NCI-H28","lung","mesothelioma",1.64562345,1
"354",908471,"NCI-H1581","lung_NSCLC","lung_NSCLC_large cell",2.47459398,1
"355",908472,"NCI-H1573","lung_NSCLC","lung_NSCLC_adenocarcinoma",6.05303737,1
"356",908473,"NCI-H1666","lung_NSCLC","lung_NSCLC_adenocarcinoma",2.95655077,1
"357",908474,"NCI-H1703","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.22677105,1
"358",908475,"NCI-H1755","lung_NSCLC","lung_NSCLC_adenocarcinoma",4.21026644,1
"359",908476,"NCI-H1993","lung_NSCLC","lung_NSCLC_adenocarcinoma",5.0484643,1
"360",908482,"NCI-H630","large_intestine","large_intestine",4.30041481,1
"361",908483,"NCI-H524","lung_SCLC","lung_small_cell_carcinoma",4.15638578,1
"362",909248,"ONS-76","nervous_system","medulloblastoma",-0.6553334,1
"363",909250,"OS-RC-2","kidney","kidney",1.5992704,1
"364",909256,"OCUB-M","breast","breast",1.51093531,1
"365",909257,"OC-314","urogenital_system","ovary",-0.8318337,1
"366",909263,"RCM-1","large_intestine","large_intestine",4.8029366,1
"367",909264,"RD","soft_tissue","rhabdomyosarcoma",3.28077653,1
"368",909697,"RF-48","digestive_system","stomach",4.12898652,1
"369",909698,"RKO","large_intestine","large_intestine",3.00679497,1
"370",909699,"RMG-I","urogenital_system","ovary",0.92821933,1
"371",909700,"RPMI-2650","aero_dig_tract","head and neck",1.19546393,1
"372",909704,"RT-112","urogenital_system","Bladder",1.47827273,1
"373",909706,"RVH-421","skin","melanoma",2.77302053,1
"374",909707,"Saos-2","bone","osteosarcoma",2.37667009,1
"375",909708,"SAS","aero_dig_tract","head and neck",-1.4171441,1
"376",909709,"SCC-9","aero_dig_tract","head and neck",3.22846687,1
"377",909711,"SCH","digestive_system","stomach",1.34253434,1
"378",909712,"SF126","nervous_system","glioma",-0.56486503,1
"379",909713,"SH-4","skin","melanoma",1.89805238,1
"380",909716,"SJRH30","soft_tissue","rhabdomyosarcoma",3.48238871,1
"381",909717,"SJSA-1","bone","bone_other",1.91901168,1
"382",909718,"SK-CO-1","large_intestine","large_intestine",-0.84150098,1
"383",909719,"SK-HEP-1","digestive_system","liver",-0.12660456,1
"384",909720,"SK-LMS-1","soft_tissue","soft_tissue_other",-0.41598088,1
"385",909721,"SK-LU-1","lung_NSCLC","lung_NSCLC_adenocarcinoma",2.85481379,1
"386",909723,"SK-MEL-1","skin","melanoma",4.90704348,1
"387",909724,"SK-MEL-3","skin","melanoma",2.32168295,1
"388",909725,"SK-MEL-24","skin","melanoma",-0.93861345,1
"389",909726,"SK-MEL-30","skin","melanoma",2.10533335,1
"390",909727,"SK-MEL-31","skin","melanoma",5.18675428,1
"391",909728,"SK-MES-1","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",2.38581075,1
"392",909729,"SK-MG-1","nervous_system","glioma",-0.2138424,1
"393",909731,"SK-PN-DW","bone","ewings_sarcoma",3.10578052,1
"394",909732,"SK-UT-1","soft_tissue","soft_tissue_other",-2.09062928,0
"395",909735,"SNG-M","urogenital_system","endometrium",-0.10658064,1
"396",909736,"SNU-387","digestive_system","liver",2.47530891,1
"397",909737,"SNU-423","digestive_system","liver",2.53528501,1
"398",909738,"SNU-449","digestive_system","liver",1.42817309,1
"399",909740,"SNU-C2B","large_intestine","large_intestine",1.82133824,1
"400",909744,"SW13","kidney","adrenal_gland",-0.28673696,1
"401",909745,"SW1088","nervous_system","glioma",2.36185385,1
"402",909746,"SW1116","large_intestine","large_intestine",4.79863212,1
"403",909747,"SW1417","large_intestine","large_intestine",4.88922592,1
"404",909748,"SW1463","large_intestine","large_intestine",6.3234684,1
"405",909749,"SW1710","urogenital_system","Bladder",1.41172529,1
"406",909750,"SW1783","nervous_system","glioma",1.59833293,1
"407",909751,"SW48","large_intestine","large_intestine",0.54364411,1
"408",909753,"SW626","urogenital_system","ovary",2.20559303,1
"409",909754,"SW684","soft_tissue","fibrosarcoma",3.63554608,1
"410",909755,"SW837","large_intestine","large_intestine",4.17166508,1
"411",909756,"SW872","soft_tissue","soft_tissue_other",0.43235999,1
"412",909757,"SW948","large_intestine","large_intestine",3.05188714,1
"413",909758,"SW962","urogenital_system","urogenital_system_other",1.89424207,1
"414",909759,"SW982","soft_tissue","soft_tissue_other",-0.71910915,1
"415",909761,"T84","large_intestine","large_intestine",4.69905429,1
"416",909769,"TGBC1TKB","digestive_system","biliary_tract",4.39813436,1
"417",909770,"TGBC11TKB","digestive_system","stomach",3.54859297,1
"418",909774,"TYK-nu","urogenital_system","ovary",0.42744124,1
"419",909776,"U-2-OS","bone","osteosarcoma",0.21080137,1
"420",909778,"UACC-893","breast","breast",2.98699413,1
"421",909779,"UMC-11","lung_NSCLC","lung_NSCLC_carcinoid",4.28343768,1
"422",909780,"VM-CUB-1","urogenital_system","Bladder",-1.43170663,1
"423",909781,"VMRC-RCZ","kidney","kidney",3.4266979,1
"424",909784,"WM-115","skin","melanoma",1.25599574,1
"425",909904,"YAPC","pancreas","pancreas",2.37080237,1
"426",909905,"YH-13","nervous_system","glioma",1.02938287,1
"427",909907,"ZR-75-30","breast","breast",7.01775587,1
"428",909974,"RCC10RGB","kidney","kidney",3.73991905,1
"429",909975,"KURAMOCHI","urogenital_system","ovary",3.2983289,1
"430",909977,"HuO-3N1","bone","osteosarcoma",3.58949276,1
"431",910079,"OE19","aero_dig_tract","oesophagus",3.76176547,1
"432",910399,"NCI-H838","lung_NSCLC","lung_NSCLC_adenocarcinoma",-1.1871694,1
"433",910546,"PSN1","pancreas","pancreas",0.68690363,1
"434",910548,"OAW-42","urogenital_system","ovary",2.8726118,1
"435",910549,"OE33","aero_dig_tract","oesophagus",4.03649881,1
"436",910554,"CW-2","large_intestine","large_intestine",2.55979304,1
"437",910567,"CHP-126","neuroblastoma","neuroblastoma",0.63020774,1
"438",910568,"CGTH-W-1","thyroid","thyroid",0.42145063,1
"439",910569,"COLO-320-HSR","large_intestine","large_intestine",2.13995561,1
"440",910689,"COLO-678","large_intestine","large_intestine",2.46958215,1
"441",910691,"COLO-684","urogenital_system","endometrium",5.31706094,1
"442",910692,"COLO-668","lung_SCLC","lung_small_cell_carcinoma",4.65240793,1
"443",910694,"LN-405","nervous_system","glioma",4.57646029,1
"444",910695,"TGBC24TKB","digestive_system","biliary_tract",3.93075588,1
"445",910697,"A388","skin","skin_other",1.23748126,1
"446",910698,"BFTC-909","kidney","kidney",-0.13223824,1
"447",910700,"C2BBe1","large_intestine","large_intestine",3.85663371,1
"448",910701,"SCC-25","aero_dig_tract","head and neck",5.04029535,1
"449",910702,"AsPC-1","pancreas","pancreas",5.29838769,1
"450",910704,"AU565","breast","breast",4.92621666,1
"451",910779,"IA-LM","lung_NSCLC","lung_NSCLC_large cell",4.16314217,1
"452",910780,"TGW","neuroblastoma","neuroblastoma",5.6773673,1
"453",910781,"AN3-CA","urogenital_system","endometrium",3.53966769,1
"454",910784,"A204","soft_tissue","rhabdomyosarcoma",-1.13238744,1
"455",910849,"NY","bone","osteosarcoma",1.18526874,1
"456",910850,"C3A","digestive_system","liver",3.32486343,1
"457",910851,"A427","lung_NSCLC","lung_NSCLC_not specified",1.03460959,1
"458",910852,"CAL-85-1","breast","breast",4.93065456,1
"459",910853,"CHL-1","skin","melanoma",2.01183595,1
"460",910899,"NCI-H146","lung_SCLC","lung_small_cell_carcinoma",5.025394,1
"461",910900,"NCI-H1651","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.78157002,1
"462",910903,"RPMI-7951","skin","melanoma",0.81959768,1
"463",910904,"SCC-4","aero_dig_tract","head and neck",3.14114711,1
"464",910905,"SNU-C1","large_intestine","large_intestine",6.95116776,1
"465",910907,"SW1990","pancreas","pancreas",4.37029085,1
"466",910911,"SCC-15","aero_dig_tract","head and neck",1.02615127,1
"467",910915,"Capan-2","pancreas","pancreas",3.87038783,1
"468",910916,"CAL-27","aero_dig_tract","head and neck",-0.69897537,1
"469",910920,"A704","kidney","kidney",5.012276,1
"470",910921,"A101D","skin","melanoma",1.18021158,1
"471",910922,"769-P","kidney","kidney",1.13846006,1
"472",910924,"23132-87","digestive_system","stomach",0.50907238,1
"473",910925,"A431","skin","skin_other",0.0070443,1
"474",910927,"CAL-51","breast","breast",-1.58008442,0
"475",910931,"RERF-LC-MS","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.37489498,1
"476",910932,"GAK","skin","melanoma",3.27316831,1
"477",910933,"AM-38","nervous_system","glioma",4.10160815,1
"478",910936,"DOK","aero_dig_tract","head and neck",1.8769666,1
"479",910937,"COR-L279","lung_SCLC","lung_small_cell_carcinoma",2.50559117,1
"480",910942,"NEC8","urogenital_system","testis",-2.84245331,0
"481",910943,"CAS-1","nervous_system","glioma",4.30986239,1
"482",910948,"MFM-223","breast","breast",4.78784925,1
"483",910952,"CAL-54","kidney","kidney",-1.01738993,1
"484",911905,"EFO-21","urogenital_system","ovary",4.7019052,1
"485",917486,"LS-1034","large_intestine","large_intestine",4.73879391,1
"486",924100,"22RV1","urogenital_system","prostate",4.07553103,1
"487",924102,"8505C","thyroid","thyroid",-0.27319286,1
"488",924104,"BCPAP","thyroid","thyroid",0.52755782,1
"489",924105,"BPH-1","urogenital_system","prostate",-0.01049611,1
"490",924107,"CAL-39","urogenital_system","cervix",1.44260297,1
"491",924108,"CaR-1","large_intestine","large_intestine",-0.91690122,1
"492",924111,"HO-1-N-1","aero_dig_tract","head and neck",-0.81499438,1
"493",924151,"HTC-C3","thyroid","thyroid",2.64483033,1
"494",924186,"KGN","urogenital_system","ovary",-1.39903054,1
"495",924187,"KLE","urogenital_system","endometrium",4.48738465,1
"496",924188,"KNS-81-FD","nervous_system","glioma",3.15983639,1
"497",924238,"K5","thyroid","thyroid",-0.9089674,1
"498",924240,"MDA-MB-415","breast","breast",6.22126717,1
"499",924244,"NCI-H1975","lung_NSCLC","lung_NSCLC_adenocarcinoma",2.35011933,1
"500",924247,"SW954","urogenital_system","urogenital_system_other",-1.46305793,1
"501",924250,"MKN7","digestive_system","stomach",4.13392054,1
"502",925338,"MDA-MB-157","breast","breast",3.50722318,1
"503",925339,"MMAC-SF","skin","melanoma",4.03888515,1
"504",925340,"MKN45","digestive_system","stomach",4.65928707,1
"505",925341,"NCI-H810","lung_NSCLC","lung_NSCLC_large cell",3.96555847,1
"506",925343,"MFH-ino","soft_tissue","soft_tissue_other",0.24478591,1
"507",925345,"NOS-1","bone","osteosarcoma",3.15156201,1
"508",925346,"PANC-03-27","pancreas","pancreas",-0.66357905,1
"509",925347,"PANC-08-13","pancreas","pancreas",2.76630031,1
"510",925348,"PANC-10-05","pancreas","pancreas",1.44182746,1
"511",930082,"RL95-2","urogenital_system","endometrium",2.38654702,1
"512",930083,"RO82-W-1","thyroid","thyroid",1.26376504,1
"513",930297,"SiHa","urogenital_system","cervix",3.56612901,1
"514",930298,"SKG-IIIa","urogenital_system","cervix",2.01820659,1
"515",930299,"TT","thyroid","thyroid",3.74438907,1
"516",946353,"TE-9","aero_dig_tract","oesophagus",1.83221561,1
"517",946354,"TE-11","aero_dig_tract","oesophagus",0.59838718,1
"518",946355,"TE-6","aero_dig_tract","oesophagus",4.96533856,1
"519",946356,"TE-12","aero_dig_tract","oesophagus",2.19144403,1
"520",946357,"TC-YIK","urogenital_system","cervix",3.24866429,1
"521",946359,"BT-474","breast","breast",5.65449015,1
"522",946360,"OAW-28","urogenital_system","ovary",2.66884893,1
"523",946361,"LCLC-97TM1","lung_NSCLC","lung_NSCLC_large cell",-1.24465463,1
"524",946367,"D-247MG","nervous_system","glioma",1.85629028,1
"525",946368,"D-263MG","nervous_system","glioma",1.64835391,1
"526",946369,"D-336MG","nervous_system","glioma",2.95995519,1
"527",946370,"D-392MG","nervous_system","glioma",2.5170699,1
"528",946372,"D-423MG","nervous_system","glioma",-1.29930238,1
"529",946373,"D-502MG","nervous_system","glioma",1.53498319,1
"530",946377,"D-566MG","nervous_system","glioma",1.44097608,1
"531",946382,"CAMA-1","breast","breast",6.16173428,1
"532",949090,"Caov-4","urogenital_system","ovary",3.21179648,1
"533",949093,"BT-483","breast","breast",6.27441928,1
"534",949094,"M059J","nervous_system","glioma",1.11316503,1
"535",949155,"ES8","bone","ewings_sarcoma",-1.2907115,1
"536",949156,"ES4","bone","ewings_sarcoma",0.65986709,1
"537",949157,"ES6","bone","ewings_sarcoma",4.19581542,1
"538",949158,"ES1","bone","ewings_sarcoma",-1.10485416,1
"539",949160,"EW-7","bone","ewings_sarcoma",0.89131862,1
"540",949161,"EW-3","bone","ewings_sarcoma",1.28663557,1
"541",949163,"EW-1","bone","ewings_sarcoma",0.28774299,1
"542",949164,"EW-18","bone","ewings_sarcoma",5.22959144,1
"543",949165,"EW-16","bone","ewings_sarcoma",0.25373582,1
"544",949166,"EW-13","bone","ewings_sarcoma",2.94626164,1
"545",949167,"EW-22","bone","ewings_sarcoma",0.69682338,1
"546",949168,"EW-24","bone","ewings_sarcoma",2.93687588,1
"547",949170,"LAN-6","neuroblastoma","neuroblastoma",4.39198318,1
"548",949171,"NB10","neuroblastoma","neuroblastoma",-0.66849641,1
"549",949172,"NB12","neuroblastoma","neuroblastoma",3.2260663,1
"550",949173,"NB6","neuroblastoma","neuroblastoma",6.51027426,1
"551",949174,"NB7","neuroblastoma","neuroblastoma",5.63972394,1
"552",949175,"NB17","neuroblastoma","neuroblastoma",2.99292597,1
"553",949176,"NB5","neuroblastoma","neuroblastoma",0.91561175,1
"554",949177,"NB13","neuroblastoma","neuroblastoma",2.64957692,1
"555",949178,"NB14","neuroblastoma","neuroblastoma",1.79028296,1
"556",949179,"NB1","neuroblastoma","neuroblastoma",3.84993821,1
"557",971773,"RH-1","soft_tissue","rhabdomyosarcoma",-2.1900543,0
"558",971774,"RH-18","soft_tissue","rhabdomyosarcoma",3.40550592,1
"559",971777,"MZ2-MEL","skin","melanoma",3.65091071,1
"560",998189,"LS-180","large_intestine","large_intestine",0.19069365,1
"561",1240121,"BICR22","aero_dig_tract","head and neck",-1.82929062,0
"562",1240122,"BICR78","aero_dig_tract","head and neck",1.2815081,1
"563",1240123,"CCK-81","large_intestine","large_intestine",4.09043365,1
"564",1240124,"CL-40","large_intestine","large_intestine",1.97133558,1
"565",1240125,"COLO-783","skin","melanoma",5.48711246,1
"566",1240127,"EN","urogenital_system","endometrium",6.04358868,1
"567",1240128,"ES-2","urogenital_system","ovary",-0.40677577,1
"568",1240129,"FU-OV-1","urogenital_system","ovary",4.21152441,1
"569",1240130,"G-MEL","skin","melanoma",2.53446366,1
"570",1240131,"H2591","lung","mesothelioma",1.48028257,1
"571",1240132,"H2595","lung","mesothelioma",1.71233637,1
"572",1240134,"H2731","lung","mesothelioma",0.10839867,1
"573",1240135,"H2803","lung","mesothelioma",2.45760791,1
"574",1240137,"H2810","lung","mesothelioma",3.67740416,1
"575",1240138,"H2869","lung","mesothelioma",3.09866516,1
"576",1240139,"H290","lung","mesothelioma",-0.83522197,1
"577",1240140,"H3118","aero_dig_tract","head and neck",-0.96911921,1
"578",1240141,"H513","lung","mesothelioma",3.10615083,1
"579",1240142,"HARA","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",1.87468285,1
"580",1240143,"HCC-15","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",3.90072273,1
"581",1240144,"HCC-366","lung_NSCLC","lung_NSCLC_not specified",-0.34486502,1
"582",1240145,"HCC-44","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.1292369,0
"583",1240146,"HCC-827","lung_NSCLC","lung_NSCLC_adenocarcinoma",2.67608795,1
"584",1240147,"Hep 3B2_1-7","digestive_system","liver",1.8391559,1
"585",1240149,"Hs633T","soft_tissue","fibrosarcoma",-0.91485286,1
"586",1240150,"Hs683","nervous_system","glioma",0.10419937,1
"587",1240151,"Hs746T","digestive_system","stomach",3.41676759,1
"588",1240153,"IGR-37","skin","melanoma",2.25714654,1
"589",1240154,"IHH-4","thyroid","thyroid",-2.36637441,0
"590",1240155,"IM-95","digestive_system","stomach",3.39375676,1
"591",1240157,"JHH-2","digestive_system","liver",2.12277286,1
"592",1240158,"JHH-4","digestive_system","liver",2.30038433,1
"593",1240159,"JHH-6","digestive_system","liver",0.64440921,1
"594",1240160,"JHH-7","digestive_system","liver",3.23789934,1
"595",1240161,"JHU-011","aero_dig_tract","head and neck",-1.84494346,0
"596",1240162,"JHU-022","aero_dig_tract","head and neck",-0.00077527,1
"597",1240166,"KYM-1","soft_tissue","rhabdomyosarcoma",-0.26529068,1
"598",1240167,"KYSE-220","aero_dig_tract","oesophagus",-2.47361841,0
"599",1240168,"LN-18","nervous_system","glioma",-1.15261124,1
"600",1240169,"LN-229","nervous_system","glioma",1.02867104,1
"601",1240170,"LNZTA3WT4","nervous_system","glioma",2.50894383,1
"602",1240172,"MDA-MB-436","breast","breast",2.17501612,1
"603",1240173,"MDST8","large_intestine","large_intestine",1.1220114,1
"604",1240174,"MFE-319","urogenital_system","endometrium",2.91294564,1
"605",1240178,"ML-1","thyroid","thyroid",3.74226835,1
"606",1240179,"MS751","urogenital_system","cervix",2.90368959,1
"607",1240181,"NB(TU)1-10","neuroblastoma","neuroblastoma",5.13186422,1
"608",1240182,"NCI-H1836","lung_SCLC","lung_small_cell_carcinoma",4.02779164,1
"609",1240183,"NCI-H1869","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",2.61288119,1
"610",1240184,"NCI-H1915","lung_NSCLC","lung_NSCLC_large cell",1.26675253,1
"611",1240185,"NCI-H1944","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.93945405,1
"612",1240186,"NCI-H196","lung_SCLC","lung_small_cell_carcinoma",4.99091157,1
"613",1240187,"NCI-H2023","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.67247742,1
"614",1240189,"NCI-H211","lung_SCLC","lung_small_cell_carcinoma",3.51879291,1
"615",1240190,"NCI-H3122","lung_NSCLC","lung_NSCLC_adenocarcinoma",2.30002239,1
"616",1240191,"NCI-H647","lung_NSCLC","lung_NSCLC_not specified",-1.54742201,0
"617",1240192,"NCI-H841","lung_SCLC","lung_small_cell_carcinoma",1.47071988,1
"618",1240193,"NCI-H847","lung_SCLC","lung_small_cell_carcinoma",4.80348856,1
"619",1240196,"OSC-20","aero_dig_tract","head and neck",0.57587106,1
"620",1240197,"OV-90","urogenital_system","ovary",4.74473667,1
"621",1240198,"OVISE","urogenital_system","ovary",3.07021757,1
"622",1240199,"OVKATE","urogenital_system","ovary",7.84511588,1
"623",1240200,"OVMIU","urogenital_system","ovary",1.69481907,1
"624",1240201,"PA-TU-8988T","pancreas","pancreas",-1.31028388,1
"625",1240202,"PC-3 [JPC-3]","lung_NSCLC","lung_NSCLC_adenocarcinoma",3.50079493,1
"626",1240204,"PCI-15A","aero_dig_tract","head and neck",-1.3771652,1
"627",1240205,"PCI-38","aero_dig_tract","head and neck",-0.23371379,1
"628",1240206,"PCI-6A","aero_dig_tract","head and neck",0.90487271,1
"629",1240207,"PE/CA-PJ15","aero_dig_tract","head and neck",-0.60810885,1
"630",1240209,"RERF-GC-1B","digestive_system","stomach",2.21119913,1
"631",1240210,"RH-41","soft_tissue","rhabdomyosarcoma",3.83457964,1
"632",1240212,"SISO","urogenital_system","cervix",-0.44216673,1
"633",1240215,"SKN","urogenital_system","uterus",1.6051353,1
"634",1240216,"SNU-182","digestive_system","liver",3.90348886,1
"635",1240217,"SNU-398","digestive_system","liver",1.84564714,1
"636",1240218,"SU8686","pancreas","pancreas",3.59549069,1
"637",1240219,"SUIT-2","pancreas","pancreas",2.91602495,1
"638",1240220,"SW156","kidney","kidney",3.64961368,1
"639",1240221,"TC-71","bone","ewings_sarcoma",2.29366894,1
"640",1240222,"TOV-21G","urogenital_system","ovary",-0.72670287,1
"641",1240223,"TT2609-C02","thyroid","thyroid",3.31112125,1
"642",1240226,"WM278","skin","melanoma",1.72722802,1
"643",1247873,"H3255","lung_NSCLC","lung_NSCLC_adenocarcinoma",3.6677703,1
"644",1287706,"451Lu","skin","melanoma",4.9599104,1
"645",1290722,"ASH-3","thyroid","thyroid",2.24489821,1
"646",1290724,"BICR10","aero_dig_tract","head and neck",2.14545324,1
"647",1290730,"CAL-29","urogenital_system","Bladder",-0.86325037,1
"648",1290767,"CHSA0011","bone","chondrosarcoma",0.51422923,1
"649",1290768,"CHSA0108","bone","chondrosarcoma",1.70667021,1
"650",1290769,"CL-11","large_intestine","large_intestine",3.44307483,1
"651",1290771,"CL-34","large_intestine","large_intestine",3.81660864,1
"652",1290795,"CS1","bone","bone_other",-0.00583557,1
"653",1290797,"DAN-G","pancreas","pancreas",-0.02405708,1
"654",1290798,"EFM-192A","breast","breast",6.57658029,1
"655",1290806,"FU97","digestive_system","stomach",2.57456274,1
"656",1290807,"G-292 Clone A141B1","bone","osteosarcoma",2.51487299,1
"657",1290808,"H2369","lung","mesothelioma",2.01526489,1
"658",1290809,"H2373","lung","mesothelioma",1.33917022,1
"659",1290810,"H2461","lung","mesothelioma",1.63681895,1
"660",1290812,"H2722","lung","mesothelioma",1.2278819,1
"661",1290813,"H2795","lung","mesothelioma",3.13812851,1
"662",1290814,"H2818","lung","mesothelioma",1.68624672,1
"663",1290905,"HCC1428","breast","breast",5.3777539,1
"664",1290906,"HCC202","breast","breast",5.61051228,1
"665",1290907,"HCC-56","large_intestine","large_intestine",3.79349526,1
"666",1290908,"HCC-78","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.42170242,1
"667",1290922,"HDQ-P1","breast","breast",3.25165184,1
"668",1297439,"COR-L95","lung_SCLC","lung_small_cell_carcinoma",5.60316449,1
"669",1298134,"HeLa","urogenital_system","cervix",2.01844989,1
