"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"542",949176,"NB5","neuroblastoma","neuroblastoma",-0.4703152,1
"543",949177,"NB13","neuroblastoma","neuroblastoma",-0.81504369,1
"544",949178,"NB14","neuroblastoma","neuroblastoma",-0.55864154,1
"545",949179,"NB1","neuroblastoma","neuroblastoma",-1.7984285,1
"546",971773,"RH-1","soft_tissue","rhabdomyosarcoma",-2.05533467,1
"547",971777,"MZ2-MEL","skin","melanoma",-0.86071935,1
"548",998189,"LS-180","large_intestine","large_intestine",-2.76966672,1
"549",1240121,"BICR22","aero_dig_tract","head and neck",-0.36447285,1
"550",1240122,"BICR78","aero_dig_tract","head and neck",0.48441285,1
"551",1240123,"CCK-81","large_intestine","large_intestine",-0.26335953,1
"552",1240125,"COLO-783","skin","melanoma",2.32247998,1
"553",1240127,"EN","urogenital_system","endometrium",1.3190205,1
"554",1240128,"ES-2","urogenital_system","ovary",0.10416002,1
"555",1240129,"FU-OV-1","urogenital_system","ovary",3.1389675,1
"556",1240130,"G-MEL","skin","melanoma",-1.74861713,1
"557",1240131,"H2591","lung","mesothelioma",0.33102117,1
"558",1240132,"H2595","lung","mesothelioma",0.00179269,1
"559",1240134,"H2731","lung","mesothelioma",1.3937992,1
"560",1240135,"H2803","lung","mesothelioma",0.22430347,1
"561",1240136,"H2804","lung","mesothelioma",-2.50813515,1
"562",1240138,"H2869","lung","mesothelioma",1.44234676,1
"563",1240139,"H290","lung","mesothelioma",-1.13693545,1
"564",1240140,"H3118","aero_dig_tract","head and neck",-1.57183269,1
"565",1240141,"H513","lung","mesothelioma",1.22283474,1
"566",1240142,"HARA","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-0.30779176,1
"567",1240143,"HCC-15","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-1.18269264,1
"568",1240145,"HCC-44","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.39460313,1
"569",1240146,"HCC-827","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.30406116,1
"570",1240147,"Hep 3B2_1-7","digestive_system","liver",-0.23043322,1
"571",1240149,"Hs633T","soft_tissue","fibrosarcoma",-1.59792046,1
"572",1240150,"Hs683","nervous_system","glioma",-1.10967702,1
"573",1240153,"IGR-37","skin","melanoma",-2.33143514,1
"574",1240154,"IHH-4","thyroid","thyroid",-3.13110112,0
"575",1240155,"IM-95","digestive_system","stomach",-0.94641695,1
"576",1240157,"JHH-2","digestive_system","liver",1.70028208,1
"577",1240158,"JHH-4","digestive_system","liver",-0.52517613,1
"578",1240159,"JHH-6","digestive_system","liver",0.53334234,1
"579",1240160,"JHH-7","digestive_system","liver",-1.67256372,1
"580",1240161,"JHU-011","aero_dig_tract","head and neck",-3.88873328,0
"581",1240162,"JHU-022","aero_dig_tract","head and neck",0.22675793,1
"582",1240166,"KYM-1","soft_tissue","rhabdomyosarcoma",-2.87173645,1
"583",1240167,"KYSE-220","aero_dig_tract","oesophagus",-0.3154349,1
"584",1240168,"LN-18","nervous_system","glioma",-1.47245337,1
"585",1240169,"LN-229","nervous_system","glioma",-0.53000032,1
"586",1240170,"LNZTA3WT4","nervous_system","glioma",0.31654385,1
"587",1240172,"MDA-MB-436","breast","breast",0.64863596,1
"588",1240173,"MDST8","large_intestine","large_intestine",0.80448549,1
"589",1240174,"MFE-319","urogenital_system","endometrium",-0.31014803,1
"590",1240178,"ML-1","thyroid","thyroid",-2.52472551,1
"591",1240179,"MS751","urogenital_system","cervix",-1.61408869,1
"592",1240181,"NB(TU)1-10","neuroblastoma","neuroblastoma",-1.10566763,1
"593",1240182,"NCI-H1836","lung_SCLC","lung_small_cell_carcinoma",0.49942163,1
"594",1240183,"NCI-H1869","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",0.78416647,1
"595",1240184,"NCI-H1915","lung_NSCLC","lung_NSCLC_large cell",0.33796157,1
"596",1240185,"NCI-H1944","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.21979555,1
"597",1240186,"NCI-H196","lung_SCLC","lung_small_cell_carcinoma",1.21958534,1
"598",1240187,"NCI-H2023","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.87081617,1
"599",1240189,"NCI-H211","lung_SCLC","lung_small_cell_carcinoma",-1.78484604,1
"600",1240190,"NCI-H3122","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.87691785,1
"601",1240191,"NCI-H647","lung_NSCLC","lung_NSCLC_not specified",-0.55599765,1
"602",1240192,"NCI-H841","lung_SCLC","lung_small_cell_carcinoma",0.96673682,1
"603",1240193,"NCI-H847","lung_SCLC","lung_small_cell_carcinoma",-0.73704032,1
"604",1240196,"OSC-20","aero_dig_tract","head and neck",-2.05078379,1
"605",1240197,"OV-90","urogenital_system","ovary",-1.34913155,1
"606",1240198,"OVISE","urogenital_system","ovary",1.45182689,1
"607",1240199,"OVKATE","urogenital_system","ovary",1.49919385,1
"608",1240200,"OVMIU","urogenital_system","ovary",-0.32637088,1
"609",1240201,"PA-TU-8988T","pancreas","pancreas",-1.72702875,1
"610",1240202,"PC-3 [JPC-3]","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.54103875,1
"611",1240204,"PCI-15A","aero_dig_tract","head and neck",-0.45028135,1
"612",1240205,"PCI-38","aero_dig_tract","head and neck",-0.45564881,1
"613",1240206,"PCI-6A","aero_dig_tract","head and neck",-2.34936216,1
"614",1240207,"PE/CA-PJ15","aero_dig_tract","head and neck",-0.47891297,1
"615",1240208,"PL18","pancreas","pancreas",-1.76454562,1
"616",1240209,"RERF-GC-1B","digestive_system","stomach",1.00465826,1
"617",1240210,"RH-41","soft_tissue","rhabdomyosarcoma",0.67179894,1
"618",1240212,"SISO","urogenital_system","cervix",-4.02069943,0
"619",1240215,"SKN","urogenital_system","uterus",0.48314753,1
"620",1240216,"SNU-182","digestive_system","liver",-2.63215348,1
"621",1240217,"SNU-398","digestive_system","liver",-0.0828175,1
"622",1240218,"SU8686","pancreas","pancreas",-0.76916675,1
"623",1240219,"SUIT-2","pancreas","pancreas",-1.56661032,1
"624",1240220,"SW156","kidney","kidney",-0.45242579,1
"625",1240221,"TC-71","bone","ewings_sarcoma",0.11634795,1
"626",1240222,"TOV-21G","urogenital_system","ovary",0.45763387,1
"627",1240223,"TT2609-C02","thyroid","thyroid",-3.29312286,0
"628",1240226,"WM278","skin","melanoma",-1.38195356,1
"629",1247873,"H3255","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.77956529,1
"630",1287381,"201T","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.61562767,0
"631",1287706,"451Lu","skin","melanoma",-0.98971007,1
"632",1290722,"ASH-3","thyroid","thyroid",-0.07454235,1
"633",1290724,"BICR10","aero_dig_tract","head and neck",0.94255058,1
"634",1290725,"BICR31","aero_dig_tract","head and neck",-0.6265996,1
"635",1290730,"CAL-29","urogenital_system","Bladder",-1.72554913,1
"636",1290765,"CAL-78","bone","chondrosarcoma",3.88695804,1
"637",1290767,"CHSA0011","bone","chondrosarcoma",3.03504068,1
"638",1290768,"CHSA0108","bone","chondrosarcoma",1.68594219,1
"639",1290769,"CL-11","large_intestine","large_intestine",1.97197216,1
"640",1290795,"CS1","bone","bone_other",0.82411972,1
"641",1290797,"DAN-G","pancreas","pancreas",1.04266013,1
"642",1290798,"EFM-192A","breast","breast",-2.61248781,1
"643",1290806,"FU97","digestive_system","stomach",0.28370824,1
"644",1290807,"G-292 Clone A141B1","bone","osteosarcoma",5.49609582,1
"645",1290808,"H2369","lung","mesothelioma",0.17936151,1
"646",1290809,"H2373","lung","mesothelioma",0.82316196,1
"647",1290810,"H2461","lung","mesothelioma",0.83775551,1
"648",1290812,"H2722","lung","mesothelioma",1.37582865,1
"649",1290813,"H2795","lung","mesothelioma",1.29813543,1
"650",1290814,"H2818","lung","mesothelioma",2.27928218,1
"651",1290905,"HCC1428","breast","breast",1.15475491,1
"652",1290906,"HCC202","breast","breast",0.93872368,1
"653",1290907,"HCC-56","large_intestine","large_intestine",-1.30464725,1
"654",1290908,"HCC-78","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.64643255,1
"655",1290922,"HDQ-P1","breast","breast",0.54443607,1
"656",1297439,"COR-L95","lung_SCLC","lung_small_cell_carcinoma",0.60948499,1
"657",1298134,"HeLa","urogenital_system","cervix",-1.2039376,1
"658",1298136,"HPAC","pancreas","pancreas",-0.6560948,1
"659",1298141,"Hs766T","pancreas","pancreas",1.00544832,1
"660",1298145,"Hs940-T","skin","melanoma",-1.04764034,1
"661",1298146,"huH-1","digestive_system","liver",0.48212155,1
"662",1298151,"JHH-1","digestive_system","liver",-0.4874468,1
"663",1298156,"JHU-029","aero_dig_tract","head and neck",-1.1793765,1
"664",1298157,"JIMT-1","breast","breast",-0.0231668,1
"665",1298160,"K2","skin","melanoma",-0.38305271,1
"666",1298168,"KMRC-1","kidney","kidney",1.90693777,1
"667",1298169,"KMRC-20","kidney","kidney",-0.62383322,1
"668",1298215,"KON","aero_dig_tract","head and neck",-3.28153476,0
"669",1298216,"KP-1N","pancreas","pancreas",0.1899139,1
"670",1298218,"KP-2","pancreas","pancreas",-0.05572428,1
"671",1298219,"KP-3","pancreas","pancreas",0.13612977,1
"672",1298222,"KYSE-50","aero_dig_tract","oesophagus",-0.4756574,1
"673",1298223,"LC-1-sq","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-0.36741821,1
"674",1298226,"LOU-NH91","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",1.4193397,1
"675",1298347,"NCI-H1435","lung_NSCLC","lung_NSCLC_adenocarcinoma",-1.1799703,1
"676",1298348,"NCI-H1568","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.28819222,1
"677",1298349,"NCI-H1688","lung_SCLC","lung_small_cell_carcinoma",-0.02655899,1
"678",1298350,"NCI-H1781","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.47223742,0
"679",1298351,"NCI-H2110","lung_NSCLC","lung_NSCLC_not specified",-3.06585263,0
"680",1298352,"NCI-H2135","lung_NSCLC","lung_NSCLC_not specified",0.55812807,1
"681",1298353,"NCI-H2172","lung_NSCLC","lung_NSCLC_not specified",-0.71489139,1
"682",1298356,"NCI-H2444","lung_NSCLC","lung_NSCLC_not specified",2.29200685,1
"683",1298357,"NUGC-4","digestive_system","stomach",-1.69027587,1
"684",1298358,"OCUM-1","digestive_system","stomach",-0.90196982,1
"685",1298359,"OE21","aero_dig_tract","oesophagus",-0.99627441,1
"686",1298362,"OSC-19","aero_dig_tract","head and neck",-0.48416492,1
"687",1298365,"OVTOKO","urogenital_system","ovary",-1.91803153,1
"688",1298475,"PANC-02-03","pancreas","pancreas",0.0534155,1
"689",1298476,"PANC-04-03","pancreas","pancreas",0.13843356,1
"690",1298526,"PA-TU-8902","pancreas","pancreas",0.90694674,1
"691",1298529,"PCI-30","aero_dig_tract","head and neck",1.84727789,1
"692",1298531,"PCI-4B","aero_dig_tract","head and neck",-2.6309031,1
"693",1298533,"PL4","pancreas","pancreas",1.34287667,1
"694",1298537,"RERF-LC-KJ","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.29642747,1
"695",1298538,"RERF-LC-Sq1","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",0.88778386,1
"696",1298539,"RKN","urogenital_system","ovary",1.57491184,1
"697",1299050,"SAT","aero_dig_tract","head and neck",1.88462243,1
"698",1299052,"SCC90","aero_dig_tract","head and neck",0.80694582,1
"699",1299059,"SKN-3","aero_dig_tract","head and neck",2.38223934,1
"700",1299061,"STS-0421","soft_tissue","soft_tissue_other",-1.12530575,1
"701",1299062,"SW1271","lung_SCLC","lung_small_cell_carcinoma",0.4544795,1
"702",1299064,"T-T","aero_dig_tract","oesophagus",-2.43054043,1
"703",1299070,"TOV-112D","urogenital_system","ovary",-2.66896824,1
"704",1299075,"VCaP","urogenital_system","prostate",0.60178403,1
"705",1299078,"WM1552C","skin","melanoma",-1.87354491,1
"706",1299080,"WM35","skin","melanoma",-0.39028816,1
"707",1299081,"WM793B","skin","melanoma",-2.32079154,1
"708",1303900,"HCC1500","breast","breast",-0.14410584,1
"709",1303912,"CHSA8926","bone","chondrosarcoma",4.06408485,1
"710",1322224,"HSC-39","digestive_system","stomach",0.93709118,1
"711",1330941,"MDA-MB-330","breast","breast",0.08485234,1
"712",1330972,"NCI-H1876","lung_SCLC","lung_small_cell_carcinoma",-1.70263974,1
