"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"335","MIAPACA2","pancreas",14.765,0,0
"336","MKN1","stomach",14.905,0,0
"337","MKN45","stomach",15.609,0,1
"338","MKN7","stomach",14.957,0,0
"339","MKN74","stomach",15.183,0,0
"341","ML1","thyroid",14.174,1,0
"342","MORCPR","lung",14.532,0,0
"343","MPP89","pleura",14.074,1,0
"344","MSTO211H","pleura",14.51,0,0
"345","NB1","autonomic_ganglia",14.982,0,0
"346","NCIH1092","lung",16.186,0,1
"347","NCIH1105","lung",12.841,1,0
"348","NCIH1155","lung",14.137,1,0
"349","NCIH1184","lung",14.404,0,0
"350","NCIH1299","lung",14.639,0,0
"352","NCIH1339","lung",14.672,0,0
"353","NCIH1341","lung",14.54,0,0
"354","NCIH1355","lung",15.571,0,1
"355","NCIH1373","lung",15.718,0,1
"356","NCIH1395","lung",14.366,0,0
"357","NCIH1435","lung",13.949,1,0
"358","NCIH146","lung",14.653,0,0
"359","NCIH1563","lung",16.801,0,1
"360","NCIH1568","lung",14.444,0,0
"361","NCIH1573","lung",15,0,0
"362","NCIH1581","lung",15,0,0
"363","NCIH1623","lung",15.011,0,0
"364","NCIH1650","lung",14.647,0,0
"365","NCIH1651","lung",15,0,0
"366","NCIH1666","lung",15,0,0
"367","NCIH1693","lung",17.449,0,1
"368","NCIH1694","lung",12.94,1,0
"369","NCIH1703","lung",15.128,0,0
"370","NCIH1734","lung",14.267,1,0
"371","NCIH1755","lung",14.758,0,0
"372","NCIH1792","lung",14.798,0,0
"373","NCIH1793","lung",15.474,0,1
"374","NCIH1838","lung",14.725,0,0
"375","NCIH1869","lung",15.109,0,0
"377","NCIH1915","lung",15.485,0,1
"378","NCIH1944","lung",14.573,0,0
"379","NCIH196","lung",14.391,0,0
"380","NCIH1975","lung",14.919,0,0
"381","NCIH2009","lung",13.159,1,0
"382","NCIH2023","lung",14.834,0,0
"383","NCIH2029","lung",15.203,0,1
"384","NCIH2030","lung",15.451,0,1
"385","NCIH2052","pleura",14.893,0,0
"386","NCIH2081","lung",14.74,0,0
"387","NCIH2085","lung",14.736,0,0
"388","NCIH2087","lung",14.699,0,0
"389","NCIH2106","lung",14.469,0,0
"390","NCIH211","lung",13.928,1,0
"391","NCIH2110","lung",14.952,0,0
"392","NCIH2122","lung",14.838,0,0
"393","NCIH2126","lung",14.772,0,0
"394","NCIH2170","lung",14.501,0,0
"395","NCIH2171","lung",16.771,0,1
"396","NCIH2172","lung",14.874,0,0
"397","NCIH2196","lung",14.641,0,0
"398","NCIH2228","lung",13.856,1,0
"399","NCIH226","lung",14.815,0,0
"400","NCIH2286","lung",14.396,0,0
"401","NCIH2291","lung",14.307,1,0
"402","NCIH23","lung",14.685,0,0
"403","NCIH2342","lung",15.322,0,1
"404","NCIH2405","lung",14.18,1,0
"405","NCIH2444","lung",14.169,1,0
"406","NCIH2452","pleura",14.733,0,0
"407","NCIH28","pleura",14.227,1,0
"408","NCIH322","lung",14.598,0,0
"409","NCIH358","lung",14.424,0,0
"410","NCIH441","lung",14.564,0,0
"411","NCIH446","lung",14.379,0,0
"412","NCIH460","lung",14.7325,0,0
"414","NCIH520","lung",14.829,0,0
"416","NCIH522","lung",14.398,0,0
"417","NCIH526","lung",14.975,0,0
"418","NCIH647","lung",14.431,0,0
"419","NCIH650","lung",15,0,0
"420","NCIH661","lung",15.29,0,1
"421","NCIH69","lung",14.827,0,0
"422","NCIH716","large_intestine",14.631,0,0
"423","NCIH727","lung",14.413,0,0
"424","NCIH747","large_intestine",15,0,0
"425","NCIH810","lung",14.804,0,0
"426","NCIH838","lung",15.195,0,0
"427","NCIH841","lung",14.517,0,0
"428","NCIH889","lung",16.79,0,1
"429","NCIN87","stomach",13.801,1,0
"430","NH6","autonomic_ganglia",14.94,0,0
"431","NMCG1","central_nervous_system",16.625,0,1
"432","NUGC3","stomach",14.539,0,0
"433","NUGC4","stomach",14.143,1,0
"434","OAW28","ovary",14.525,0,0
"436","OAW42","ovary",14.087,1,0
"437","OC314","ovary",14.626,0,0
"438","OCUM1","stomach",15.422,0,1
"439","OE19","oesophagus",14.993,0,0
"440","OE33","oesophagus",15.789,0,1
"441","ONCODG1","ovary",15.402,0,1
"442","ONS76","central_nervous_system",14.784,0,0
"443","OSRC2","kidney",14.153,1,0
"444","OUMS23","large_intestine",15.717,0,1
"445","OV56","ovary",15.174,0,0
"446","OV7","ovary",13.952,1,0
"447","OV90","ovary",14.912,0,0
"448","OVCAR4","ovary",15.468,0,1
"449","OVCAR8","ovary",15,0,0
"450","OVISE","ovary",14.872,0,0
"451","OVK18","ovary",14.419,0,0
"452","OVSAHO","ovary",14.158,1,0
"453","OVTOKO","ovary",14.29,1,0
"454","PANC0203","pancreas",15,0,0
"455","PANC0327","pancreas",14.869,0,0
"456","PANC0403","pancreas",14.888,0,0
"457","PANC0504","pancreas",14.295,1,0
"458","PANC0813","pancreas",15,0,0
"459","PATU8902","pancreas",14.556,0,0
"460","PATU8988S","pancreas",15.252,0,1
